,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil,new_wer,new_wil
681,681,56.0,0.0,"los angeles, california, usa",english386,english,female,1330,usa,False,,,,0.028985507,0.043265132,0.028985507246376812,0.04326513213981242
682,682,21.0,0.0,"lancaster, california, usa",english387,english,female,1331,usa,False,,,,0.086956522,0.139676539,0.08695652173913043,0.13967653854232298
683,683,70.0,0.0,"bluefield, west virginia, usa",english388,english,female,1332,usa,False,,,,0.115942029,0.180733163,0.08695652173913043,0.13967653854232298
684,684,71.0,0.0,"aldie, virginia, usa",english389,english,female,1333,usa,False,,,,0.275362319,0.418426501,0.2753623188405797,0.41842650103519674
685,685,59.0,0.0,"new orleans, louisiana, usa",english39,english,female,98,usa,False,,,,0.043478261,0.071611253,0.043478260869565216,0.07161125319693096
686,686,74.0,0.0,"milwaukee, wisconsin, usa",english390,english,male,1334,usa,False,,,,0.0,0.0,0.014492753623188406,0.028775467338794325
687,687,84.0,0.0,"milton, florida, usa",english391,english,female,1335,usa,False,,,,0.144927536,0.229606625,0.21739130434782608,0.26697177726926014
688,688,62.0,0.0,"warrenton, virginia, usa",english392,english,male,1336,usa,False,,,,0.376811594,0.411413043,0.37681159420289856,0.4114130434782608
689,689,58.0,0.0,"washington, district of columbia, usa",english393,english,female,1337,usa,False,,,,0.014492754,0.014285714,0.014492753623188406,0.014285714285714235
690,690,82.0,0.0,"aiken, south carolina, usa",english394,english,female,1339,usa,False,,,,0.072463768,0.127024723,0.07246376811594203,0.12702472293265132
691,691,39.0,0.0,"alexandria, virginia, usa",english395,english,male,1340,usa,False,,,,0.057971014,0.085066163,0.057971014492753624,0.08506616257088839
692,692,48.0,0.0,"orange, virginia, usa",english396,english,female,1341,usa,False,,,,0.086956522,0.166351607,0.11594202898550725,0.1898346601347214
693,693,76.0,0.0,"wadesboro, north carolina, usa",english397,english,female,1342,usa,False,,,,0.173913043,0.23684733,0.17391304347826086,0.23684732975977774
694,694,83.0,0.0,"salisbury, north carolina, usa",english398,english,female,1343,usa,False,,,,0.057971014,0.099531117,0.057971014492753624,0.09953111679454385
695,695,80.0,0.0,"la grange, georgia, usa",english399,english,female,1345,usa,False,,,,0.217391304,0.257198068,0.2028985507246377,0.23304347826086969
696,696,53.0,0.0,"saint anne's bay, jamaica",english4,english,female,99,jamaica,False,,,,0.0,0.0,0.0,0.0
697,697,53.0,0.0,"dudley, uk",english40,english,male,100,uk,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
698,698,59.0,0.0,"shanklin, isle of wight, uk",english400,english,female,1348,uk,False,,,,0.0,0.0,0.0,0.0
699,699,26.0,0.0,"lucerne, switzerland",english401,english,male,1349,switzerland,False,,,,0.043478261,0.057754705,0.043478260869565216,0.05775470473718369
700,700,26.0,0.0,"canberra, australia",english402,english,female,1350,australia,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
701,701,29.0,0.0,"sydney, australia",english403,english,female,1351,australia,False,,,,0.188405797,0.327329193,0.17391304347826086,0.30351966873706004
702,702,29.0,0.0,"windsor, australia",english404,english,male,1352,australia,False,,,,0.057971014,0.098136646,0.057971014492753624,0.09813664596273286
703,703,32.0,0.0,"geelong, australia",english405,english,female,1353,australia,False,,,,0.0,0.0,0.0,0.0
704,704,24.0,0.0,"pensacola, florida, usa",english406,english,female,1358,usa,False,,,,0.0,0.0,0.0,0.0
705,705,47.0,0.0,"windsor, ontario, canada",english407,english,male,1360,canada,False,,,,0.0,0.0,0.0,0.0
706,706,64.0,0.0,"lynwood, california, usa",english408,english,male,1361,usa,False,,,,0.0,0.0,0.0,0.0
707,707,60.0,0.0,"maitland, australia",english409,english,female,1362,australia,False,,,,0.043478261,0.070600414,0.043478260869565216,0.0706004140786749
708,708,44.0,0.0,"wellington, new zealand",english41,english,male,101,new zealand,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
709,709,35.0,0.0,"hamilton, new zealand",english410,english,male,1363,new zealand,False,,,,0.043478261,0.057754705,0.043478260869565216,0.05775470473718369
710,710,26.0,0.0,"washington, district of columbia, usa",english411,english,female,1371,usa,False,,,,0.028985507,0.043265132,0.028985507246376812,0.04326513213981242
711,711,31.0,0.0,"washington, district of columbia, usa",english412,english,female,1372,usa,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
712,712,20.0,0.0,"manchester, england, uk",english413,english,female,1373,uk,False,,,,0.101449275,0.180733163,0.10144927536231885,0.18073316283034957
713,713,30.0,0.0,"woonsocket, rhode island, usa",english414,english,female,1374,usa,False,,,,0.057971014,0.086091283,0.057971014492753624,0.08609128271685051
714,714,32.0,0.0,"woonsocket, rhode island, usa",english415,english,male,1375,usa,False,,,,0.130434783,0.206947997,0.14492753623188406,0.22128487994808566
715,715,34.0,0.0,"sydney, australia",english416,english,male,1377,australia,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
716,716,20.0,0.0,"cardiff, wales, uk",english417,english,female,1380,uk,False,,,,0.086956522,0.154092072,0.08695652173913043,0.15409207161125316
717,717,29.0,0.0,"arlington, virginia",english418,english,male,1384,virginia,False,,,,0.014492754,0.014492754,0.014492753623188406,0.01449275362318836
718,718,27.0,0.0,"youngstown, ohio, usa",english419,english,male,1385,usa,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
719,719,65.0,0.0,"nigel, south africa",english42,english,male,102,south africa,False,,,,0.028985507,0.057130855,0.043478260869565216,0.08506616257088839
720,720,21.0,0.0,"auckland, new zealand",english420,english,male,1387,new zealand,False,,,,0.057971014,0.11258139,0.057971014492753624,0.11258139046418825
721,721,38.0,0.0,"landstuhl, germany",english421,english,male,1388,germany,False,,,,0.0,0.0,0.0,0.0
722,722,31.0,0.0,"rochester, new york, usa",english422,english,male,1390,usa,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
723,723,24.0,0.0,"baltimore, maryland, usa",english423,english,female,1395,usa,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
724,724,75.0,0.0,"danville, virginia, usa",english424,english,male,1409,usa,False,,,,0.188405797,0.313329251,0.18840579710144928,0.31332925086752395
725,725,31.0,0.0,"danville, virginia, usa",english425,english,male,1410,usa,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
726,726,30.0,0.0,"florence, south carolina, usa",english426,english,female,1411,usa,False,,,,0.043478261,0.071611253,0.043478260869565216,0.07161125319693096
727,727,68.0,0.0,"hanover, pennsylvania, usa",english427,english,female,1412,usa,False,,,,0.043478261,0.071611253,0.043478260869565216,0.07161125319693096
728,728,55.0,0.0,"kingstree, south carolina, usa",english428,english,female,1413,usa,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
729,729,19.0,0.0,"philadelphia, pennsylvania, usa",english429,english,female,1416,usa,False,,,,0.028985507,0.043265132,0.028985507246376812,0.04326513213981242
730,730,47.0,0.0,"vancouver, british columbia, canada",english43,english,male,103,canada,False,,,,0.028985507,0.043265132,0.028985507246376812,0.04326513213981242
731,731,23.0,0.0,"melbourne, australia",english430,english,female,1419,australia,False,,,,0.101449275,0.1685053,0.08695652173913043,0.14146658014276448
732,732,23.0,0.0,"green bay, wisconsin, usa",english431,english,female,1423,usa,False,,,,0.086956522,0.139676539,0.08695652173913043,0.13967653854232298
733,733,22.0,0.0,"dublin, ireland",english432,english,female,1428,ireland,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
734,734,32.0,0.0,"gladwin, michigan, usa",english433,english,female,1430,usa,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
735,735,24.0,0.0,"kansas city, kansas, usa",english434,english,male,1469,usa,False,,,,0.043478261,0.085066163,0.043478260869565216,0.08506616257088839
736,736,20.0,0.0,"palm springs, california, usa",english435,english,female,1471,usa,False,,,,0.072463768,0.139676539,0.07246376811594203,0.13967653854232298
737,737,19.0,0.0,"freeport, the bahamas",english436,english,female,1475,the bahamas,False,,,,0.217391304,0.321652607,0.21739130434782608,0.32165260653255456
738,738,21.0,0.0,"cleveland, ohio, usa",english437,english,male,1477,usa,False,,,,0.0,0.0,0.0,0.0
739,739,20.0,0.0,"houston, texas, usa",english438,english,female,1492,usa,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
740,740,18.0,0.0,"richmond, british columbia, canada",english439,english,female,1493,canada,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
741,741,63.0,0.0,"winston salem, north carolina, usa",english44,english,female,104,usa,False,,,,0.043478261,0.071611253,0.043478260869565216,0.07161125319693096
742,742,22.0,0.0,"glasgow, scotland, uk",english440,english,female,1502,uk,False,,,,0.173913043,0.289446826,0.17391304347826086,0.2894468258828332
743,743,19.0,0.0,"oquawka, illinois, usa",english441,english,female,1524,usa,False,,,,0.0,0.0,0.0,0.0
744,744,23.0,0.0,"salisbury mills, new york, usa",english442,english,male,1528,usa,False,,,,0.101449275,0.1685053,0.10144927536231885,0.1685052995890115
745,745,31.0,0.0,"fort collins, colorado, usa",english443,english,male,1530,usa,False,,,,0.0,0.0,0.0,0.0
746,746,24.0,0.0,"anniston, alabama, usa",english444,english,male,1531,usa,False,,,,0.0,0.0,0.0,0.0
747,747,60.0,0.0,"san francisco, california, usa",english445,english,male,1532,usa,False,,,,0.0,0.0,0.0,0.0
748,748,23.0,0.0,"moorhead, minnesota, usa",english446,english,female,1533,usa,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
749,749,21.0,0.0,"hartford, connecticut, usa",english447,english,male,1534,usa,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
750,750,20.0,0.0,"isle of arran, scotland, uk",english448,english,male,1536,uk,False,,,,0.101449275,0.180733163,0.10144927536231885,0.18073316283034957
751,751,27.0,0.0,"barton, vermont, usa",english449,english,male,1538,usa,False,,,,0.043478261,0.071611253,0.043478260869565216,0.07161125319693096
752,752,52.0,0.0,"pine bluff, arkansas, usa",english45,english,male,105,usa,False,,,,0.115942029,0.17826087,0.11594202898550725,0.17826086956521747
753,753,26.0,0.0,"windsor, uk",english450,english,male,1544,uk,False,,,,0.231884058,0.383179622,0.2318840579710145,0.3831796223100572
754,754,44.0,0.0,"hazlehurst, georgia, usa",english451,english,male,1546,usa,False,,,,0.0,0.0,0.0,0.0
755,755,24.0,0.0,"newcastle, australia",english452,english,male,1547,australia,False,,,,0.057971014,0.086091283,0.057971014492753624,0.08609128271685051
756,756,21.0,0.0,"chicago, illinois, usa",english453,english,female,1548,usa,False,,,,0.072463768,0.113995241,0.07246376811594203,0.11399524118537752
757,757,19.0,0.0,"raleigh, north carolina, usa",english454,english,female,1550,usa,False,,,,0.0,0.0,0.0,0.0
758,758,29.0,0.0,"washington, dc, usa",english455,english,female,1552,usa,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
759,759,37.0,0.0,"lancashire, leyland, uk",english456,english,female,1554,uk,False,,,,1.0,1.0,0.08695652173913043,0.13967653854232298
760,760,43.0,0.0,"syracuse, new york, usa",english457,english,male,1555,usa,False,,,,0.028985507,0.043265132,0.028985507246376812,0.04326513213981242
761,761,22.0,0.0,"reno, nevada, usa",english458,english,female,1559,usa,False,,,,0.086956522,0.151966874,0.08695652173913043,0.15196687370600415
762,762,19.0,0.0,"charlotte, north carolina, usa",english459,english,male,1560,usa,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
763,763,73.0,0.0,"creswell, north carolina, usa",english46,english,male,106,usa,False,,,,0.043478261,0.070600414,0.043478260869565216,0.0706004140786749
764,764,19.0,0.0,"rutland, england, uk",english460,english,female,1561,uk,False,,,,0.086956522,0.14146658,0.08695652173913043,0.14146658014276448
765,765,44.0,0.0,"poughkeepsie, new york, usa",english461,english,female,1563,usa,False,,,,0.0,0.0,0.0,0.0
766,766,20.0,0.0,"paducah, kentucky, usa",english462,english,male,1564,usa,False,,,,0.014492754,0.014492754,0.014492753623188406,0.01449275362318836
767,767,53.0,0.0,"brooklyn, new york, usa",english463,english,female,1571,usa,False,,,,0.0,0.0,0.0,0.0
768,768,27.0,0.0,"ottawa, ontario, canada",english464,english,male,1618,canada,False,,,,0.014492754,0.014285714,0.014492753623188406,0.014285714285714235
769,769,20.0,0.0,"aylesbury, buckinghamshire, uk",english465,english,male,1635,uk,False,,,,0.101449275,0.139676539,0.10144927536231885,0.13967653854232298
770,770,18.0,0.0,"portland, maine, usa",english466,english,male,1637,usa,False,,,,0.028985507,0.043265132,0.028985507246376812,0.04326513213981242
771,771,23.0,1.0,"pozzuoli, italy",english467,english,male,1639,italy,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
772,772,30.0,0.0,"myrtle beach, south carolina, usa",english468,english,male,1640,usa,False,,,,0.043478261,0.071611253,0.043478260869565216,0.07161125319693096
773,773,22.0,0.0,"knoxville, tennessee, usa",english469,english,male,1641,usa,False,,,,0.028985507,0.042650104,0.028985507246376812,0.04265010351966869
774,774,76.0,0.0,"plantersville, arkansas, usa",english47,english,female,107,usa,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
775,775,21.0,0.0,"leighton buzzard, uk",english470,english,male,1642,uk,False,,,,0.202898551,0.311374616,0.21739130434782608,0.33574879227053134
776,776,26.0,0.0,"calgary, alberta, canada",english471,english,female,1648,canada,False,,,,0.0,0.0,0.0,0.0
777,777,26.0,0.0,"rota, spain",english472,english,male,1649,spain,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
778,778,20.0,0.0,"nottingham, uk",english473,english,male,1650,uk,False,,,,0.057971014,0.11258139,0.057971014492753624,0.11258139046418825
779,779,33.0,0.0,"rochester, minnesota, usa",english474,english,female,1656,usa,False,,,,0.0,0.0,0.0,0.0
780,780,29.0,0.0,"ogden, utah, usa",english475,english,female,1657,usa,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
781,781,64.0,0.0,"manchester, new hampshire, usa",english476,english,female,1658,usa,False,,,,0.028985507,0.043265132,0.028985507246376812,0.04326513213981242
782,782,31.0,0.0,"san diego, california, usa",english477,english,female,1659,usa,False,,,,0.028985507,0.043265132,0.028985507246376812,0.04326513213981242
783,783,19.0,0.0,"sydney, nova scotia, canada",english478,english,male,1661,canada,False,,,,0.0,0.0,0.0,0.0
784,784,64.0,0.0,"new york, new york, usa",english479,english,female,1664,usa,False,,,,0.072463768,0.11258139,0.07246376811594203,0.11258139046418825
785,785,26.0,0.0,"port moresby, national capital district, papua new guinea",english48,english,male,108,papua new guinea,False,,,,0.043478261,0.071611253,0.043478260869565216,0.07161125319693096
786,786,58.0,0.0,"winston-salem, north carolina, usa",english480,english,male,1665,usa,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
787,787,88.0,0.0,"stringtown, oklahoma, usa",english481,english,female,1666,usa,False,,,,0.15942029,0.208502415,0.15942028985507245,0.2085024154589371
788,788,74.0,0.0,"yeadon, pennsylvania, usa",english482,english,female,1667,usa,False,,,,0.0,0.0,0.0,0.0
789,789,19.0,0.0,"boston, massachusetts, usa",english483,english,male,1668,usa,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
790,790,24.0,0.0,"dublin, ireland",english484,english,male,1672,ireland,False,,,,0.057971014,0.099531117,0.057971014492753624,0.09953111679454385
791,791,20.0,0.0,"cromwell, connecticut, usa",english485,english,male,1674,usa,False,,,,0.0,0.0,0.0,0.0
792,792,53.0,0.0,"corentyne, guyana",english486,english,female,1683,guyana,False,,,,0.043478261,0.070600414,0.043478260869565216,0.0706004140786749
793,793,22.0,0.0,"london, uk",english487,english,female,1688,uk,False,,,,0.260869565,0.428853755,0.2608695652173913,0.42885375494071154
794,794,35.0,0.0,"irvine, scotland, uk",english488,english,female,1692,uk,False,,,,0.0,0.0,0.0,0.0
795,795,46.0,0.0,"kingston, jamaica",english489,english,female,1694,jamaica,False,,,,0.173913043,0.289446826,0.18840579710144928,0.31332925086752395
796,796,43.0,0.0,"castro valley, california, usa",english49,english,male,109,usa,False,,,,0.0,0.0,0.0,0.0
